source,target,similarity_score
"Using Science to Optimize Sleep, Learning & Metabolism",Effects of Fasting & Time Restricted Eating on Fat Loss & Health,0.07648308504582121
"Using Science to Optimize Sleep, Learning & Metabolism","Dr. Craig Heller: Using Temperature for Performance, Brain & Body Health",0.07439944546033112
"Using Science to Optimize Sleep, Learning & Metabolism","Controlling Your Dopamine For Motivation, Focus & Satisfaction",0.0449517737131386
"Using Science to Optimize Sleep, Learning & Metabolism",Dr. Matthew Johnson: Psychedelic Medicine,0.013624745752549362
"Using Science to Optimize Sleep, Learning & Metabolism",ADHD & How Anyone Can Improve Their Focus,0.04111698787260052
"Using Science to Optimize Sleep, Learning & Metabolism","Healthy Eating & Eating Disorders – Anorexia, Bulimia, Binging",0.03752835374666757
"Using Science to Optimize Sleep, Learning & Metabolism","Dr. Robert Sapolsky: Science of Stress, Testosterone & Free Will",0.15725826276369492
"Using Science to Optimize Sleep, Learning & Metabolism",Understanding & Conquering Depression,0.03704899191564015
"Using Science to Optimize Sleep, Learning & Metabolism",Dr. Anna Lembke: Understanding & Treating Addiction,0.02108097149512817
"Using Science to Optimize Sleep, Learning & Metabolism",How to Control Your Sense of Pain & Pleasure,0.040246364929579226
"Using Science to Optimize Sleep, Learning & Metabolism",Dr. Matthew Walker: The Science & Practice of Perfecting Your Sleep,0.408906579749887
"Using Science to Optimize Sleep, Learning & Metabolism",How to Optimize Your Brain-Body Function & Health,0.0580735118760559
"Using Science to Optimize Sleep, Learning & Metabolism","Dr. Lex Fridman: Machines, Creativity & Love",0.012795173545552258
"Using Science to Optimize Sleep, Learning & Metabolism","Maximizing Productivity, Physical & Mental Health with Daily Tools",0.0988032012421077
"Using Science to Optimize Sleep, Learning & Metabolism","The Science of Hearing, Balance & Accelerated Learning",0.29673190429190827
"Using Science to Optimize Sleep, Learning & Metabolism",Dr. Karl Deisseroth: Understanding & Healing the Mind,0.0056856366335624854
"Using Science to Optimize Sleep, Learning & Metabolism","How Smell, Taste & Pheromone-Like Chemicals Control You",0.030191162178455702
"Using Science to Optimize Sleep, Learning & Metabolism","The Science of Vision, Eye Health & Seeing Better",0.15962935910575177
"Using Science to Optimize Sleep, Learning & Metabolism",How To Build Endurance In Your Brain & Body,0.07744539624683949
"Using Science to Optimize Sleep, Learning & Metabolism","Science of Muscle Growth, Increasing Strength & Muscular Recovery",0.11768958534064282
"Using Science to Optimize Sleep, Learning & Metabolism",How to Lose Fat with Science-Based Tools,0.214786044170481
"Using Science to Optimize Sleep, Learning & Metabolism",How to Learn Skills Faster,0.06657961586922778
"Using Science to Optimize Sleep, Learning & Metabolism",Supercharge Exercise Performance & Recovery with Cooling,0.044928697294707345
"Using Science to Optimize Sleep, Learning & Metabolism",Using Cortisol & Adrenaline to Boost Our Energy & Immune System,0.13876592264255996
"Using Science to Optimize Sleep, Learning & Metabolism",How to Control Your Metabolism by Thyroid & Growth Hormone,0.11389060686179373
"Using Science to Optimize Sleep, Learning & Metabolism","How Our Hormones Control Our Hunger, Eating & Satiety",0.04594356691208346
"Using Science to Optimize Sleep, Learning & Metabolism",The Science of How to Optimize Testosterone & Estrogen,0.33682854786165417
"Using Science to Optimize Sleep, Learning & Metabolism","Biological Influences On Sex, Sex Differences & Preferences",0.02900081251512019
"Using Science to Optimize Sleep, Learning & Metabolism",The Science of Emotions & Relationships,0.19877330367778767
"Using Science to Optimize Sleep, Learning & Metabolism",How to Increase Motivation & Drive,0.05204130013007645
"Using Science to Optimize Sleep, Learning & Metabolism",How Foods and Nutrients Control Our Moods,0.03635480635009935
"Using Science to Optimize Sleep, Learning & Metabolism",Tools for Managing Stress & Anxiety,0.09143215887321544
"Using Science to Optimize Sleep, Learning & Metabolism",Control Pain & Heal Faster with Your Brain,0.04744435219535589
"Using Science to Optimize Sleep, Learning & Metabolism",Optimize Your Learning & Creativity with Science-based Tools,0.4249173376751322
"Using Science to Optimize Sleep, Learning & Metabolism","Using Failures, Movement & Balance to Learn Faster",0.12534217573533576
"Using Science to Optimize Sleep, Learning & Metabolism",How to Focus to Change Your Brain,0.08308308977816936
"Using Science to Optimize Sleep, Learning & Metabolism",Understanding and Using Dreams to Learn and to Forget,0.17194540364685082
"Using Science to Optimize Sleep, Learning & Metabolism","How to Defeat Jetlag, Shift Work & Sleeplessness",0.30935211485118125
"Using Science to Optimize Sleep, Learning & Metabolism",Master Your Sleep & Be More Alert When Awake,0.36185143004590326
"Using Science to Optimize Sleep, Learning & Metabolism",How Your Brain Works & Changes,0.12496138215361274
Master Your Sleep & Be More Alert When Awake,Journal Club with Dr. Peter Attia | Metformin for Longevity & The Power of Belief Effects,0.11535354955419821
Master Your Sleep & Be More Alert When Awake,GUEST SERIES | Dr. Paul Conti: How to Understand & Assess Your Mental Health,0.2327351829535993
Master Your Sleep & Be More Alert When Awake,"Marc Andreessen: How Risk Taking, Innovation & Artificial Intelligence Transform Human Experience",0.07935694638650226
Master Your Sleep & Be More Alert When Awake,Goals Toolkit: How to Set & Achieve Your Goals,0.14007671446484726
Master Your Sleep & Be More Alert When Awake,"Dr. David Linden: Life, Death & the Neuroscience of Your Unique Experience",0.20771098678827235
Master Your Sleep & Be More Alert When Awake,Dr. Rena Malik: Improving Sexual & Urological Health in Males and Females,0.05032453850741407
Master Your Sleep & Be More Alert When Awake,"Ketamine: Benefits and Risks for Depression, PTSD & Neuroplasticity",0.07607770070353845
Master Your Sleep & Be More Alert When Awake,"Tony Hawk: Harnessing Passion, Drive & Persistence for Lifelong Success",0.0844037015874266
Master Your Sleep & Be More Alert When Awake,Dr. Maya Shankar: How to Shape Your Identity & Goals,0.3013316066452336
Master Your Sleep & Be More Alert When Awake,How to Enhance Performance & Learning by Applying a Growth Mindset,0.06151715235435026
Master Your Sleep & Be More Alert When Awake,Dr. Robert Malenka: How Your Brain’s Reward Circuits Drive Your Choices,0.30468174569349965
Master Your Sleep & Be More Alert When Awake,Science-Supported Tools to Accelerate Your Fitness Goals,0.20752656754926269
Master Your Sleep & Be More Alert When Awake,Dr. Jeffrey Goldberg: How to Improve Your Eye Health & Offset Vision Loss,0.21740275989553154
Master Your Sleep & Be More Alert When Awake,Tim Ferriss: How to Learn Better & Create Your Best Future,0.22811312597890032
Master Your Sleep & Be More Alert When Awake,The Science of MDMA & Its Therapeutic Uses: Benefits & Risks,0.06369789255678844
Master Your Sleep & Be More Alert When Awake,Dr. Immordino-Yang: How Emotions & Social Factors Impact Learning,0.06867908274032763
Master Your Sleep & Be More Alert When Awake,"Adderall, Stimulants & Modafinil for ADHD: Short- & Long-Term Effects",0.09444301946607263
Master Your Sleep & Be More Alert When Awake,Dr. Robin Carhart-Harris: The Science of Psychedelics for Mental Health,0.08472806382026828
Master Your Sleep & Be More Alert When Awake,Dr. Susanna Søberg: How to Use Cold & Heat Exposure to Improve Your Health,0.12581968019908327
Master Your Sleep & Be More Alert When Awake,"How Psilocybin Can Rewire Our Brain, Its Therapeutic Benefits & Its Risks",0.08554526936143686
Master Your Sleep & Be More Alert When Awake,"Dr. Noam Sobel: How Smells Influence Our Hormones, Health & Behavior",0.05274055209593074
Master Your Sleep & Be More Alert When Awake,Science-Based Mental Training & Visualization for Improved Learning,0.10664955616302649
Master Your Sleep & Be More Alert When Awake,Dr. Matthew MacDougall: Neuralink & Technologies to Enhance Human Brains,0.03828502175429978
Master Your Sleep & Be More Alert When Awake,"The Science of Healthy Hair, Hair Loss and How to Regrow Hair",0.04086377234460278
Master Your Sleep & Be More Alert When Awake,"Dr. Elissa Epel: Control Stress for Healthy Eating, Metabolism & Aging",0.053753543580492856
Master Your Sleep & Be More Alert When Awake,Leverage Dopamine to Overcome Procrastination & Optimize Effort,0.029972927867449255
Master Your Sleep & Be More Alert When Awake,"Dr. Peter Attia: Improve Vitality, Emotional & Physical Health & Lifespan",0.07428286281302922
Master Your Sleep & Be More Alert When Awake,"Dr. Satchin Panda: Intermittent Fasting to Improve Health, Cognition & Longevity",0.04451266251274164
Master Your Sleep & Be More Alert When Awake,How to Optimize Your Water Quality & Intake for Health,0.13598555454835307
Master Your Sleep & Be More Alert When Awake,Dr. Oded Rechavi: Genes & the Inheritance of Memories Across Generations,0.050471833645736264
Master Your Sleep & Be More Alert When Awake,Guest Series | Dr. Andy Galpin: Optimal Nutrition & Supplementation for Fitness,0.07787941836176078
Master Your Sleep & Be More Alert When Awake,"How to Breathe Correctly for Optimal Health, Mood, Learning & Performance",0.10131677574344686
Master Your Sleep & Be More Alert When Awake,Guest Series | Dr. Andy Galpin: Maximize Recovery to Achieve Fitness & Performance Goals,0.039597531644305434
Master Your Sleep & Be More Alert When Awake,"Dr. Gina Poe: Use Sleep to Enhance Learning, Memory & Emotional State",0.33216934275170323
Master Your Sleep & Be More Alert When Awake,Guest Series | Dr. Andy Galpin: Optimize Your Training Program for Fitness & Longevity,0.1265421328370227
Master Your Sleep & Be More Alert When Awake,How to Stop Headaches Using Science-Based Approaches,0.07720741392089599
Master Your Sleep & Be More Alert When Awake,Guest Series | Dr. Andy Galpin: How to Build Physical Endurance & Lose Fat,0.07120813746513278
Master Your Sleep & Be More Alert When Awake,Dr. Sara Gottfried: How to Optimize Female Hormone Health for Vitality & Longevity,0.05242918241644366
Master Your Sleep & Be More Alert When Awake,Guest Series | Dr. Andy Galpin: Optimal Protocols to Build Strength & Grow Muscles,0.048650529418103876
Master Your Sleep & Be More Alert When Awake,How to Optimize Fertility in Males & Females,0.0662043150904708
Master Your Sleep & Be More Alert When Awake,Guest Series | Dr. Andy Galpin: How to Assess & Improve All Aspects of Your Fitness,0.17381255303624477
Master Your Sleep & Be More Alert When Awake,Rick Rubin: How to Access Your Creativity,0.3034002469849648
Master Your Sleep & Be More Alert When Awake,Developing a Rational Approach to Supplementation for Health & Performance,0.0426071284809427
Master Your Sleep & Be More Alert When Awake,"Dr. Sam Harris: Using Meditation to Focus, View Consciousness & Expand Your Mind",0.19798436029590377
Master Your Sleep & Be More Alert When Awake,"Jocko Willink: How to Become Resilient, Forge Your Identity & Lead Others",0.25985425419472374
Master Your Sleep & Be More Alert When Awake,The Science of Creativity & How to Enhance Creative Innovation,0.07382253957307686
Master Your Sleep & Be More Alert When Awake,Dr. Kyle Gillett: Tools for Hormone Optimization in Males,0.011821019382065683
Master Your Sleep & Be More Alert When Awake,Using Caffeine to Optimize Mental & Physical Performance,0.05070729596368871
Master Your Sleep & Be More Alert When Awake,"Dr. Lex Fridman: Navigating Conflict, Finding Purpose & Maintaining Drive",0.08479677087651788
Master Your Sleep & Be More Alert When Awake,Dr. Chris Palmer: Diet & Nutrition for Mental Health,0.06290672999883995
Master Your Sleep & Be More Alert When Awake,Science-Based Tools for Increasing Happiness,0.0354335715855813
Master Your Sleep & Be More Alert When Awake,"Dr. Layne Norton: The Science of Eating for Health, Fat Loss & Lean Muscle",0.04746528732441205
Master Your Sleep & Be More Alert When Awake,How Meditation Works & Science-Based Effective Meditations,0.07418447443747805
Master Your Sleep & Be More Alert When Awake,Dr. Eddie Chang: The Science of Learning & Speaking Languages,0.048461960383355734
Master Your Sleep & Be More Alert When Awake,Fitness Toolkit: Protocol & Tools to Optimize Physical Health,0.05053648335587084
Master Your Sleep & Be More Alert When Awake,Dr. Nolan Williams: Psychedelics & Neurostimulation for Brain Rewiring,0.06429239774829418
Master Your Sleep & Be More Alert When Awake,The Effects of Cannabis (Marijuana) on the Brain & Body,0.059047180949059454
Master Your Sleep & Be More Alert When Awake,Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,0.03800410790017213
Master Your Sleep & Be More Alert When Awake,Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,0.0796313063907247
Master Your Sleep & Be More Alert When Awake,"Dr. David Anderson: The Biology of Aggression, Mating & Arousal",0.08052977429566745
Master Your Sleep & Be More Alert When Awake,Focus Toolkit: Tools to Improve Your Focus & Concentration,0.21190126987302887
Master Your Sleep & Be More Alert When Awake,"Dr. Erich Jarvis: The Neuroscience of Speech, Language & Music",0.06765957779352526
Master Your Sleep & Be More Alert When Awake,"What Alcohol Does to Your Body, Brain & Health",0.2912398718576875
Master Your Sleep & Be More Alert When Awake,"Dr. Peter Attia: Exercise, Nutrition, Hormones for Vitality & Longevity",0.05339404035575232
Master Your Sleep & Be More Alert When Awake,Sleep Toolkit: Tools for Optimizing Sleep & Sleep-Wake Timing,0.38089044191660115
Master Your Sleep & Be More Alert When Awake,Dr. Emily Balcetis: Tools for Setting & Achieving Goals,0.08170964943172145
Master Your Sleep & Be More Alert When Awake,The Science & Treatment of Bipolar Disorder,0.09191183251196196
Master Your Sleep & Be More Alert When Awake,Dr. Charles Zuker: The Biology of Taste Perception & Sugar Craving,0.07708784475932642
Master Your Sleep & Be More Alert When Awake,Optimize & Control Your Brain Chemistry to Improve Health & Performance,0.345108636748681
Master Your Sleep & Be More Alert When Awake,Jeff Cavaliere: Optimize Your Exercise Program with Science-Based Tools,0.18426656223958776
Master Your Sleep & Be More Alert When Awake,The Science & Treatment of Obsessive Compulsive Disorder (OCD),0.13764513875943435
Master Your Sleep & Be More Alert When Awake,Ido Portal: The Science & Practice of Movement,0.11215050661882295
Master Your Sleep & Be More Alert When Awake,Improve Flexibility with Research-Supported Stretching Protocols,0.1710031111313372
